osm_type,id,categoria,lat,lon,name,sin_nombre
node,5227205151,negocio,4.6899714,-74.0834893,Cafeteria El Punto 80,False
node,5227205190,negocio,4.6894703,-74.0787843,Comidas Rapidas Rosy,False
node,5227205205,negocio,4.6889599,-74.0784218,"Restaurante ""Rosy""",False
node,5227205211,negocio,4.6887804,-74.0782827,Supertienda Yois Restaurante,False
node,5227211345,negocio,4.6830952,-74.0644728,Mercado LA 93,False
node,5227211346,negocio,4.6830784,-74.0644431,Tienda Minimercado LA 93,False
node,5227211374,negocio,4.6823851,-74.0645163,Cafeteria Donde Leon,False
node,5227211382,negocio,4.6817192,-74.0646168,Amigos Luna,False
node,5227213773,negocio,4.5942168,-74.0950251,La Morena,False
node,5227213813,negocio,4.5953464,-74.0913749,Distribuidora Tom,False
node,5227216479,negocio,4.5683795,-74.096582,Carne A La Llanera,False
node,5227216492,negocio,4.5665393,-74.0972619,El Portal,False
node,5227218779,negocio,4.5958907,-74.091085,Droguería,False
node,5227257539,negocio,4.6813681,-74.0646567,Farmacenter,False
node,5227257568,negocio,4.681029,-74.0654072,Serviquesos de la sabana,False
node,5227257569,negocio,4.681126,-74.065395,Supermercado Mexifruitas,False
node,5227257570,negocio,4.681226,-74.065388,Districarnes,False
node,5227257571,negocio,4.6812918,-74.0653805,Restautante Cryss,False
node,5227257582,negocio,4.6816352,-74.0653449,Panadería & Pasteleria Trigomania,False
node,5227257589,negocio,4.6818271,-74.0653029,Casa Dulce,False
node,5227257598,negocio,4.6821767,-74.0659155,Banco de Bogotá,False
node,5227267099,negocio,4.6855223,-74.0652073,Sin registro,True
node,5227267101,negocio,4.6855142,-74.0650969,Durpan,False
node,5227267109,negocio,4.6853855,-74.0641815,Cafeteria Y Cigarreria La 97,False
node,5227274868,negocio,4.6305477,-74.0871925,Fruteria & Cafeteria,False
node,5227274873,negocio,4.6308432,-74.0867305,Eat Fast and Good,False
node,5227274874,negocio,4.6308805,-74.0866734,Sam Burger,False
node,5227274884,negocio,4.6319904,-74.0850512,A Mordiscos,False
node,5227274897,negocio,4.6308468,-74.0843073,Restaurante El Deleite,False
node,5228428793,negocio,4.5933461,-74.0898245,Surti de Express Aves,False
node,5228462323,negocio,4.6340485,-74.089905,Audifarma,False
node,5228462324,negocio,4.6340301,-74.0898647,Drogueria Golfer,False
node,5228462327,negocio,4.6332555,-74.0876676,Tostao’,False
node,5228469463,negocio,4.5417347,-74.0872527,La Gloria,False
node,5228469468,negocio,4.5419834,-74.087187,Don Pollo,False
node,5228544605,negocio,4.6323807,-74.0875056,Global Cafe,False
node,5228544737,negocio,4.6310189,-74.0867943,Sin registro,True
node,5228544748,negocio,4.6315093,-74.0860156,Drogueria Sideral Droxi,False
node,5228544749,negocio,4.6315284,-74.0859829,Star,False
node,5228544754,negocio,4.6319759,-74.0853498,La Aldea Hamburguesas,False
node,5228544756,negocio,4.632018,-74.0852711,Restaurante El Buen Fogon,False
node,5228544757,negocio,4.6320483,-74.0852165,Koma A la Parrilla,False
node,5228544786,negocio,4.6303052,-74.0883854,Colombian Pollo,False
node,5228544787,negocio,4.630271,-74.0883671,Restaurante Carpanni,False
node,5228548685,negocio,4.6499908,-74.0656037,Toya Chapinero,False
node,5228549466,negocio,4.5896297,-74.1035466,Sin registro,True
node,5228549467,negocio,4.5896162,-74.1036378,Joreh Pizza,False
node,5228563649,negocio,4.6851888,-74.0639931,Para Apetitos Feroces,False
node,5228614511,negocio,4.6292101,-74.0876853,La Marrana Restaurante,False
node,5228614512,negocio,4.6291737,-74.087657,Drogas Descuentos,False
node,5228617690,negocio,4.6316942,-74.0843418,Arde La Brasa,False
node,5228617692,negocio,4.6315426,-74.084248,Rico Express,False
node,5228617695,negocio,4.6305567,-74.0835833,Punto 26,False
node,5228634992,negocio,4.5883435,-74.0971527,Pescadero El Barco,False
node,5228708847,negocio,4.5701106,-74.0995151,Arde El Candelazo,False
node,5228708860,negocio,4.5677286,-74.0977613,Carnes La Flor Del Llano,False
node,5228708865,negocio,4.5677652,-74.0979282,La Esmeralda del Sur,False
node,5228708870,negocio,4.5676294,-74.0980801,El Sabor De Mi Tierra,False
node,5228768804,negocio,4.6822196,-74.0660497,cigarrera y cafeteria El Imperio A.S.C.,False
node,5228790710,negocio,4.5403718,-74.0897852,Drogueria Farmaco Salud S.O,False
node,5228808215,negocio,4.6840783,-74.0669523,El Sabor Del Romero Restaurante,False
node,5228808824,negocio,4.683511,-74.0660869,Restaurante Bocitta,False
node,5228826623,negocio,4.5970544,-74.0858466,Restaurante y Cafateria La Rock Akol,False
node,5228866942,negocio,4.5414599,-74.0932368,Santa Rita Sur Oriental,False
node,5228870569,negocio,4.5406248,-74.0899387,La Chispita Roja,False
node,5228883170,negocio,4.5654542,-74.1003732,Farmacenter,False
node,5228883179,negocio,4.566442,-74.1018692,Aviciola Barcelona,False
node,5228883184,negocio,4.5663368,-74.1020034,La Esqoina Del Sabon,False
node,5228883194,negocio,4.5653135,-74.1019833,El Caqueceño,False
node,5228909945,negocio,4.6614994,-74.0560268,Pasteur,False
node,5228935449,negocio,4.5663575,-74.1028595,Aguila La Isla,False
node,5228982432,negocio,4.6569218,-74.0591968,Pandebono de La 11,False
node,5228995181,negocio,4.5668373,-74.1016156,La Esquina del Labor,False
node,5228995191,negocio,4.5652843,-74.1020315,Doña eva,False
node,5228995197,negocio,4.565501,-74.1016063,Sabro Frito,False
node,5228995217,negocio,4.5651627,-74.1009444,Max Pan,False
node,5229001589,negocio,4.686855,-74.0690684,Comidas Rapids Alan's,False
node,5229059180,negocio,4.6532977,-74.06134,Lareal,False
node,5229062781,negocio,4.6208227,-74.0823824,Farmatodo,False
node,5229062782,negocio,4.620773,-74.0824189,Supermercado La Caseta,False
node,5229088426,negocio,4.5894131,-74.1019547,La Berriondera Paisa,False
node,5229089153,negocio,4.6262576,-74.0917019,Meson De Las Americas,False
node,5229105559,negocio,4.5363601,-74.0857929,Braseros,False
node,5229105566,negocio,4.5362766,-74.0857402,Drogueria Oriental,False
node,5229109323,negocio,4.5882951,-74.1006755,Sandwhich,False
node,5229109324,negocio,4.5882744,-74.1006987,La Rebeja Drogueria,False
node,5229109334,negocio,4.5880264,-74.1009321,Davivienda,False
node,5229109371,negocio,4.5863825,-74.0993791,Cafatería Las Natas,False
node,5229109377,negocio,4.5854634,-74.0984893,Droguería Dualfara S.M.,False
node,5229109384,negocio,4.5851418,-74.0984087,Panadería Cafatería Yefrid,False
node,5229109396,negocio,4.5842404,-74.0996031,Filipo's Pizza,False
node,5229109397,negocio,4.584279,-74.0996434,Sandwich Qbano Delicioso!,False
node,5229109398,negocio,4.5843056,-74.0996763,Pa Latinos,False
node,5229109408,negocio,4.5847176,-74.1000686,Terraza Boulevar,False
node,5229113795,negocio,4.6527237,-74.0616126,La Brasa Roja,False
node,5229113798,negocio,4.6525865,-74.0616914,Drogas La Economia,False
node,5229113799,negocio,4.6525012,-74.0617399,Famisanar,False
node,5229135851,negocio,4.585327,-74.100683,Jeno's Pizza,False
node,5229160241,negocio,4.6813248,-74.0655163,Restaurante El Buen Gusto,False
node,5229160245,negocio,4.6816774,-74.065498,Parrilla & S abor,False
node,5229169770,negocio,4.554714,-74.0970146,El Pachuno,False
node,5229183372,negocio,4.556037,-74.0978215,Chispita,False
node,5229183374,negocio,4.5556705,-74.0975522,Droguerías Comunal,False
node,5229201367,negocio,4.5327104,-74.0870961,Soy Sabor,False
node,5229206851,negocio,4.5882097,-74.1010788,Fruitería Cafeteriía Tropical ML,False
node,5229206856,negocio,4.5879404,-74.1010801,La Rebaja Drogueria,False
node,5229206863,negocio,4.5872751,-74.1004219,Orígen Café y Canela,False
node,5229206919,negocio,4.5852137,-74.1003065,La Gamella,False
node,5229206920,negocio,4.5852447,-74.1003346,Restaurante LA 17,False
node,5229207024,negocio,4.585425,-74.1004874,Viva la Pizza,False
node,5229207082,negocio,4.5878182,-74.1025438,Caffetería Coffe Time,False
node,5229264626,negocio,4.5325986,-74.0868936,Empanaditas Tipikas,False
node,5229264628,negocio,4.532619,-74.0870195,El Paisa,False
node,5229264634,negocio,4.5326288,-74.0873063,Mac,False
node,5229268457,negocio,4.6333515,-74.089063,Domino's,False
node,5229268463,negocio,4.6311664,-74.0938418,Buque Gourmet,False
node,5229268477,negocio,4.6321333,-74.0945368,La Mona Pizza,False
node,5229268482,negocio,4.632361,-74.0946205,Cafeteria Los Pinos,False
node,5229268730,negocio,4.6322778,-74.0912051,MiamI Gourmet,False
node,5230564972,negocio,4.6522256,-74.0618426,Frutos Coffee,False
node,5230564973,negocio,4.6522099,-74.0618512,Comidas Jaimar's,False
node,5230612876,negocio,4.589317,-74.1056135,Pento Nectar Cafe,False
node,5230656438,negocio,4.6515815,-74.0620936,La Fonda Del Camino,False
node,5230656439,negocio,4.6515293,-74.0621055,Zahuan 65,False
node,5230656441,negocio,4.6514536,-74.0621499,La Economia,False
node,5230685621,negocio,4.6303517,-74.0983418,Resturante Palmitas,False
node,5230709974,negocio,4.5478505,-74.0933697,Bar Tres Esquinas,False
node,5230715030,negocio,4.6506655,-74.0626086,City Pizza Cafe,False
node,5230715032,negocio,4.6510825,-74.0623653,Naturalmente Delcioso,False
node,5230715033,negocio,4.6510088,-74.0624057,Domicilios,False
node,5230720156,negocio,4.6334179,-74.0896726,Pizzeria,False
node,5230720157,negocio,4.6332833,-74.0894972,Sin registro,True
node,5230720167,negocio,4.632542,-74.0905631,Café OMA,False
node,5230720190,negocio,4.631044,-74.092816,Surti Aves-22,False
node,5230729138,negocio,4.6308262,-74.0960746,El Tren,False
node,5230736554,negocio,4.6359833,-74.0966016,Drogueria Av La Esperanza,False
node,5230736565,negocio,4.6347435,-74.095782,Cruz Verde,False
node,5230736612,negocio,4.6319914,-74.0938138,Juleo,False
node,5230736724,negocio,4.6311749,-74.0932734,Subway,False
node,5230736725,negocio,4.6311493,-74.0932563,Banco AV Villas,False
node,5230736728,negocio,4.6311001,-74.0932241,Friends,False
node,5230736729,negocio,4.6310303,-74.0931705,La Buñuelería,False
node,5230736733,negocio,4.6309334,-74.0930525,Tostao’,False
node,5230746309,negocio,4.5469913,-74.0937184,Droguería,False
node,5230746830,negocio,4.5890993,-74.1021076,Panadería y Cafateria La Gran Esperanza,False
node,5230780048,negocio,4.6269932,-74.0982111,Desayunos,False
node,5230780049,negocio,4.6270062,-74.0985098,Campiña Bar Lãcteo,False
node,5230789417,negocio,4.547104,-74.1378524,Restuarante el Punto Del Sabor,False
node,5230789420,negocio,4.5470767,-74.1379413,Surtidora de Aves,False
node,5230789529,negocio,4.5469437,-74.1384214,Sabor Dei Pacifico,False
node,5230789537,negocio,4.546928,-74.1384991,Mr Wok,False
node,5230789557,negocio,4.5468875,-74.1387157,Frutifresh,False
node,5230789560,negocio,4.5468811,-74.1387468,Pio's Rico Broaster & Asado,False
node,5230803395,negocio,4.6333255,-74.0943551,Droguería La Emerajada,False
node,5230803399,negocio,4.6330943,-74.0942103,Yenny & Beto,False
node,5230803411,negocio,4.632593,-74.0938569,Papa John's,False
node,5230816415,negocio,4.6270735,-74.0990121,Banco de Bogotá,False
node,5230818522,negocio,4.6294477,-74.0975423,Restraunte Delicias Express,False
node,5230818523,negocio,4.6295556,-74.0974553,Resturante Puerto Rico,False
node,5230828840,negocio,4.6304408,-74.1085232,El Arbolito,False
node,5230831009,negocio,4.5469895,-74.1377191,La Esquina Del Sabor,False
node,5230831733,negocio,4.5469008,-74.1381474,Farma Exito,False
node,5230831746,negocio,4.5467469,-74.1387737,Pizzeria Loren's,False
node,5230831753,negocio,4.5466993,-74.1389392,Drogueria,False
node,5230843117,negocio,4.6278528,-74.0910338,Kokoriko,False
node,5230843545,negocio,4.6519771,-74.0654642,Prontico Reataurante,False
node,5230846445,negocio,4.5915665,-74.1044067,Pan y Cafe Saenz,False
node,5230846449,negocio,4.5916316,-74.104463,Mercaverduras J.D,False
node,5230846502,negocio,4.5895692,-74.1076349,El Buen Gusto,False
node,5230846503,negocio,4.5896321,-74.1076433,La Primavera,False
node,5230846509,negocio,4.5895799,-74.1070395,Tienda Marina,False
node,5230864805,negocio,4.6309427,-74.1084991,200 Gramos,False
node,5230864807,negocio,4.630983,-74.1084555,Kala,False
node,5230895593,negocio,4.5555086,-74.0977307,Balcón Dorado,False
node,5230908521,negocio,4.5973119,-74.0709385,Café de la Reserva,False
node,5230925240,negocio,4.5545466,-74.0970356,Bar el Paraiso Aquilar,False
node,5230952797,negocio,4.6378804,-74.1139192,LaCorona,False
node,5230992258,negocio,4.6286453,-74.0982349,Restaurante Familia Mecato 43,False
node,5230992259,negocio,4.6287739,-74.0961298,Restaurante,False
node,5230992263,negocio,4.6286735,-74.0957609,Restaurante la Finca,False
node,5231004065,negocio,4.6503031,-74.0670109,SAO Olimpica,False
node,5231046239,negocio,4.5437655,-74.0887958,Sfarma,False
node,5231046243,negocio,4.5437292,-74.0887207,Panadería la Espiga Dorada,False
node,5231046247,negocio,4.5437068,-74.0886781,Dragon King,False
node,5231046251,negocio,4.5433713,-74.0882021,Cron Pizza,False
node,5231081324,negocio,4.6505426,-74.0688823,El Combo Del Taxista,False
node,5231110998,negocio,4.6278074,-74.091,Banco Caja Social,False
node,5231110999,negocio,4.6277679,-74.0910081,Cajero Automático,False
node,5231111000,negocio,4.6277419,-74.0910081,Banco Popular,False
node,5231111001,negocio,4.6276999,-74.0910092,La Gran Delicia,False
node,5231111002,negocio,4.6273136,-74.0910446,Mil Salones,False
node,5231111003,negocio,4.6272293,-74.0910462,Laura's,False
node,5231122080,negocio,4.5651729,-74.1018351,Mafteho,False
node,5231137008,negocio,4.5645636,-74.1014111,Pizza Nenes,False
node,5231137011,negocio,4.5644674,-74.1013613,Buen Manjar,False
node,5231140480,negocio,4.62696,-74.0910806,Cafe Bochica Express,False
node,5231140489,negocio,4.6269133,-74.0910857,Sancochitos,False
node,5231140490,negocio,4.6268217,-74.091086,Fruteria Y Cafeteria,False
node,5231140491,negocio,4.626735,-74.091094,Elite amigos Restaurante,False
node,5231154951,negocio,4.5465682,-74.0937974,Almuerzos,False
node,5231165680,negocio,4.6265776,-74.0911307,Sazon y cafe,False
node,5231214653,negocio,4.6275751,-74.0985455,Restaurante Y Cafeteria La 20,False
node,5231220941,negocio,4.630321,-74.1143643,Espresso,False
node,5231283897,negocio,4.5436648,-74.0882182,Brasas Broaster,False
node,5231296920,negocio,4.6320944,-74.1079193,Mascy Pollo,False
node,5231332478,negocio,4.5644783,-74.1014986,Drogueria,False
node,5231347390,negocio,4.5611063,-74.145397,Dimedica Droguería,False
node,5231347617,negocio,4.5591473,-74.0997804,Paga Todo,False
node,5231365641,negocio,4.6359501,-74.1118538,Comapan,False
node,5231379288,negocio,4.6297633,-74.0976879,Restaurante Y Cafeteria,False
node,5231379289,negocio,4.6297463,-74.0976553,Restaurante A Todo Gusto,False
node,5231389051,negocio,4.6207951,-74.1517756,McDonald's,False
node,5231398166,negocio,4.6866318,-74.0542887,Drogueria Alemana,False
node,5231398167,negocio,4.6857149,-74.0528834,Subway,False
node,5231427655,negocio,4.6274351,-74.0989984,El Meson de Samy,False
node,5231427656,negocio,4.6278706,-74.0986585,El Dudque De Castilla,False
node,5231440941,negocio,4.6918276,-74.0513332,Star's Box,False
node,5231440947,negocio,4.6912703,-74.0514195,Castellana 104,False
node,5231440949,negocio,4.6909402,-74.051469,Drogueria Heel,False
node,5231446482,negocio,4.5468952,-74.1394966,El Imperio Chino,False
node,5231446502,negocio,4.5480678,-74.1396419,La Gallina Caquceña,False
node,5231457842,negocio,4.5679196,-74.1307835,Droguera Copharmilan,False
node,5231509282,negocio,4.6846255,-74.0524984,Pasteur Droguería,False
node,5231509283,negocio,4.6839677,-74.0526355,La Terraza,False
node,5231509288,negocio,4.6830832,-74.0527642,Tostao',False
node,5231539917,negocio,4.6744709,-74.0671402,Pasion Aventura,False
node,5231547763,negocio,4.5526354,-74.138938,Resturante Deteo,False
node,5231547768,negocio,4.5526315,-74.1397681,Mustafan,False
node,5231547773,negocio,4.552606,-74.1401198,La Brasa Dorada,False
node,5231597127,negocio,4.5508779,-74.1399566,Las Delicias de La Títta,False
node,5231597132,negocio,4.5516794,-74.1394656,Comidas Rapidas Carnikolas,False
node,5231597142,negocio,4.5516178,-74.1388756,Bar Bolitejo,False
node,5231819521,negocio,4.615775,-74.0672407,Turmequé,False
node,5232967019,negocio,4.5556794,-74.1357552,Droguería,False
node,5232977724,negocio,4.5556549,-74.1356568,Distripollos,False
node,5232977734,negocio,4.5552734,-74.1357411,México Lindo,False
node,5232977746,negocio,4.554804,-74.1357422,Sin registro,True
node,5232989538,negocio,4.5466667,-74.1391077,Mis Pollitos,False
node,5232989553,negocio,4.5474546,-74.139691,Droguttolima D.Y.D.,False
node,5233005720,negocio,4.6246584,-74.0974794,Karaoke,False
node,5233005739,negocio,4.6249018,-74.0956726,Restaurante Mostaza,False
node,5233045613,negocio,4.5615099,-74.1272573,Paga Todo,False
node,5233045823,negocio,4.5612787,-74.1271541,Cafeteria La Moni's,False
node,5233045836,negocio,4.56091,-74.126985,Para Todo,False
node,5233045854,negocio,4.5598622,-74.1264714,Surtidora De Aves,False
node,5233061661,negocio,4.5615338,-74.1456047,Restaurante Las Delicias,False
node,5233078552,negocio,4.6589969,-74.1084632,McDonald's,False
node,5233109972,negocio,4.622872,-74.1541665,Domino's,False
node,5233125508,negocio,4.5616615,-74.1464813,El Sazou del Pacifico,False
node,5233149745,negocio,4.6248963,-74.104188,Banco de Occidente,False
node,5233155123,negocio,4.6614019,-74.1101235,Banco Popular,False
node,5233155125,negocio,4.6616688,-74.1096879,One Pizzeria,False
node,5233174324,negocio,4.6747654,-74.0919992,Drogueria Especial,False
node,5233174329,negocio,4.6747383,-74.0921535,Rosti Broaster,False
node,5233174339,negocio,4.6755623,-74.0930693,Drogueria Droxi,False
node,5233194854,negocio,4.6687564,-74.1045223,Mandarina,False
node,5233194855,negocio,4.6687857,-74.104535,Bar Rockola,False
node,5233194856,negocio,4.6688081,-74.1045568,Mr. Monkey,False
node,5233194857,negocio,4.6688383,-74.1045982,Ibiza Terraza,False
node,5233194858,negocio,4.668881,-74.104628,Shots 53,False
node,5233250943,negocio,4.5650961,-74.1279556,Paga Todo,False
node,5233250950,negocio,4.5651849,-74.1280565,Surtidora de Aves 22,False
node,5233250966,negocio,4.5654861,-74.1283442,La Mona,False
node,5233260797,negocio,4.6763984,-74.0529304,Mysteria,False
node,5233329986,negocio,4.6326129,-74.1101428,Club El Pollo,False
node,5233329987,negocio,4.6326611,-74.1102052,Sazon y Pimienta,False
node,5233331161,negocio,4.5661912,-74.128996,Para Todo,False
node,5233331170,negocio,4.5664079,-74.1291993,La Uvita Tropical,False
node,5233331185,negocio,4.5667771,-74.1295537,Para Todo,False
node,5233333216,negocio,4.6592615,-74.1080406,Juan Valdez Café,False
node,5233333218,negocio,4.6591741,-74.1082077,Buffalo Wings,False
node,5233349151,negocio,4.6744685,-74.0916872,Asadero Pico-Pico-Rico,False
node,5233349160,negocio,4.6745585,-74.0917665,Deli Gordo,False
node,5233349168,negocio,4.6750666,-74.0923518,Chorizeria Navarra 66,False
node,5233352056,negocio,4.6673352,-74.1183133,Choripinchos de Modelia,False
node,5233352057,negocio,4.6673516,-74.1182956,Seventy Five,False
node,5233352058,negocio,4.6673661,-74.1182715,La Vaca Picada,False
node,5233356123,negocio,4.6320693,-74.1095027,El Muelle,False
node,5233361943,negocio,4.6684726,-74.1041847,Cafetería La Libre Alternativa,False
node,5233361944,negocio,4.6684403,-74.1041539,Empaelty,False
node,5233362000,negocio,4.665316,-74.1189178,Rico Broaster,False
node,5233362549,negocio,4.6672245,-74.118389,Taco Loco,False
node,5233362550,negocio,4.6672394,-74.1184583,Black's Hamburgers,False
node,5233379030,negocio,4.6616489,-74.1097725,Sin registro,True
node,5233381320,negocio,4.561359,-74.1270662,Frito Rico,False
node,5233381321,negocio,4.561317,-74.1270467,Margie Pizza,False
node,5233381325,negocio,4.5614259,-74.1270937,Sin registro,True
node,5233381334,negocio,4.5611521,-74.1269639,Paga Todo,False
node,5233381342,negocio,4.5609055,-74.126847,Freski Fruitas,False
node,5233381362,negocio,4.5604295,-74.1266066,Droguería Día a Día,False
node,5233389660,negocio,4.6746833,-74.1223887,Aguila Cagarreria Nachos,False
node,5233389667,negocio,4.6752396,-74.1221086,El Parador Del Pinar,False
node,5233389672,negocio,4.675622,-74.1215713,San Francisco D. F.,False
node,5233389693,negocio,4.6749939,-74.1205256,Emmanuel Pizza Express,False
node,5233389694,negocio,4.6749496,-74.120611,El Mejor Sabor Del Pacifico,False
node,5233389695,negocio,4.6749235,-74.1206445,Acuarius RM,False
node,5233403491,negocio,4.6118863,-74.0896314,Banco Bilbao Vizcaya Argentaria,False
node,5233419538,negocio,4.6256954,-74.1043537,Futbols Cafeteria,False
node,5233419557,negocio,4.6294967,-74.1085608,Restaurante,False
node,5233419559,negocio,4.6296478,-74.1085573,El Capitolio,False
node,5233450162,negocio,4.6729138,-74.1215617,Carnes Bonanza,False
node,5233450163,negocio,4.6729515,-74.1214901,Sol y Luna,False
node,5233451394,negocio,4.6589338,-74.1079985,Banco de Bogotá,False
node,5233451396,negocio,4.6585703,-74.1082215,El Paso Steak House,False
node,5233454346,negocio,4.6301155,-74.1087969,Tienda de café,False
node,5233462990,negocio,4.664103,-74.0110877,Banco de Bogotá,False
node,5233502753,negocio,4.6314333,-74.1103838,El Manantial,False
node,5233502760,negocio,4.6315083,-74.1104708,Fuente de Soda Abba,False
node,5233503123,negocio,4.6314998,-74.1090855,El Che,False
node,5233503133,negocio,4.6313139,-74.1088611,Pharma Colombia,False
node,5233510683,negocio,4.6763467,-74.0939934,Droguería Atlas,False
node,5233510696,negocio,4.6765409,-74.0942248,El Candelazo del Pollo,False
node,5233510701,negocio,4.6767104,-74.0944623,Egg Fun Young,False
node,5233511268,negocio,4.6691136,-74.1044149,Arepetoos,False
node,5233535899,negocio,4.6312569,-74.1084303,Restaurante El Gran Sazón,False
node,5233535908,negocio,4.6316462,-74.1080962,Portparts De Colombia,False
node,5233536221,negocio,4.6319961,-74.1078035,Comi Rapi,False
node,5233537215,negocio,4.6742217,-74.1215248,La Cucharas de Mama,False
node,5233538126,negocio,4.6730577,-74.1216293,Pharmaexpress J. N.,False
node,5233551312,negocio,4.6656635,-74.1201354,Cruz Verde,False
node,5233551317,negocio,4.6637918,-74.1180454,pub & grill,False
node,5233551319,negocio,4.6636897,-74.1179511,La Carniceria,False
node,5233584073,negocio,4.6155072,-74.0928306,Banco Popular,False
node,5233584074,negocio,4.615711,-74.0930636,Banco de Bogotá,False
node,5233584090,negocio,4.6213181,-74.0994262,La Rebaja plus,False
node,5233610916,negocio,4.6634622,-74.1226076,The Best Crepes & Waffles,False
node,5233610919,negocio,4.6635241,-74.1225212,Toscana,False
node,5233624728,negocio,4.6636884,-74.1223388,Fusion,False
node,5233624729,negocio,4.6637153,-74.1223105,Colombianisimo,False
node,5233624731,negocio,4.6637812,-74.1222376,Sabrosa's Food,False
node,5233624735,negocio,4.6639172,-74.1220944,Sensación,False
node,5233642471,negocio,4.6647318,-74.1211877,Maria Maria,False
node,5233657667,negocio,4.6232559,-74.1033867,Sabor y Carbon,False
node,5233657668,negocio,4.6233667,-74.1035135,Desayunos Almuenzos Pescaderia,False
node,5233669403,negocio,4.6656793,-74.119763,pollería de la 24,False
node,5233673090,negocio,4.6667114,-74.119308,The Cubano Sandwich,False
node,5233673873,negocio,4.6695523,-74.1158921,Pharma 26,False
node,5233689449,negocio,4.6682213,-74.1215146,Son Limones,False
node,5233738714,negocio,4.6688454,-74.1232848,Rapiz Burguer,False
node,5233739122,negocio,4.6687384,-74.1233984,Billares Modelía,False
node,5233739127,negocio,4.6686991,-74.1234432,Samantina,False
node,5233739129,negocio,4.6686269,-74.1235294,Brosty Burger,False
node,5233766019,negocio,4.6364211,-74.1174845,Copacabana,False
node,5233766928,negocio,4.6359753,-74.1169478,El Inkanto,False
node,5233767945,negocio,4.6148019,-74.097335,Restaurante La 33,False
node,5233767948,negocio,4.6146157,-74.0971365,La Sultana,False
node,5233767953,negocio,4.6121172,-74.0975292,Restaurante CAsa Vasca,False
node,5233772789,negocio,4.6655636,-74.1269579,Brasero Caleńo,False
node,5234953047,negocio,4.6213799,-74.1595054,Farmacenter,False
node,5234975019,negocio,4.6135949,-74.0872481,Banco Bilbao Vizcaya Argentaria,False
node,5235057138,negocio,4.6641102,-74.1222247,Fruitex,False
node,5235057140,negocio,4.6642331,-74.1220912,Milenium Caffe,False
node,5235057142,negocio,4.664452,-74.1217951,Cocotte,False
node,5235057146,negocio,4.6649034,-74.1213867,Krokan Pollo Broasted,False
node,5235074108,negocio,4.6110582,-74.1333056,Derogueria Eyeres,False
node,5235083599,negocio,4.6645669,-74.1280301,Sin registro,True
node,5235083616,negocio,4.6643555,-74.1283265,Amaranios,False
node,5235083617,negocio,4.6643247,-74.1283594,Juancho's,False
node,5235087442,negocio,4.6049082,-74.105984,Calu,False
node,5235096509,negocio,4.6272236,-74.1307322,Drogueria Vimaos,False
node,5235097740,negocio,4.6275095,-74.133921,Kelinda,False
node,5235097751,negocio,4.6276792,-74.1349885,La Quinta Imperial,False
node,5235135746,negocio,4.6029828,-74.1036623,Rica's Pizza,False
node,5235161780,negocio,4.6638204,-74.1225244,Carnes Salata,False
node,5235161807,negocio,4.6655137,-74.1206636,Punto Farma,False
node,5235161808,negocio,4.6655414,-74.1206379,Capettos,False
node,5235175102,negocio,4.6037118,-74.1046911,El Sazon Huilense,False
node,5235175113,negocio,4.6041207,-74.1052168,Alejandra,False
node,5235177124,negocio,4.7063215,-74.0573997,Colpatria,False
node,5235178328,negocio,4.6046297,-74.1059098,Drogueria Mercantil De Drogas G,False
node,5235194423,negocio,4.6967278,-74.0301275,Caballete y Berenjena,False
node,5235209241,negocio,4.6660171,-74.1200794,Paga Todo,False
node,5235209244,negocio,4.666053,-74.1200361,Drogas la Rebaja,False
node,5235215760,negocio,4.6427436,-74.1133421,Monte Video Bar,False
node,5235215761,negocio,4.6427048,-74.1132913,Pizzeria Pekadillos,False
node,5235215813,negocio,4.6408743,-74.1212442,Paisaje Boyacense,False
node,5235222254,negocio,4.6137221,-74.1322517,Comidas Rapidas Pare Y Coma,False
node,5235240954,negocio,4.694132,-74.0309837,La Tarta,False
node,5235242443,negocio,4.6064508,-74.1404572,Drougeria,False
node,5235267386,negocio,4.6434241,-74.1124416,Comapan,False
node,5235267395,negocio,4.6426594,-74.1132821,Pekadillos,False
node,5235300193,negocio,4.6175496,-74.1331051,Otri Sitio,False
node,5235303654,negocio,4.6528805,-74.1114315,Heel,False
node,5235303658,negocio,4.6530779,-74.1112468,Pastaio,False
node,5235303660,negocio,4.6531933,-74.111154,Cruz Verde,False
node,5235303661,negocio,4.6531682,-74.1110566,Banco AV Villas,False
node,5235304325,negocio,4.6267424,-74.1364149,Empanadas Factory Gourmet,False
node,5235321702,negocio,4.6114063,-74.1301427,Los Trigales De Villa Adriana,False
node,5235331775,negocio,4.6089037,-74.1215257,Drogueria Torremolinos,False
node,5235346584,negocio,4.6104703,-74.1344737,Droguería Floralia,False
node,5235399531,negocio,4.6126935,-74.1383047,Restaurante,False
node,5235401143,negocio,4.6284589,-74.1362476,Sin registro,True
node,5235401150,negocio,4.6295191,-74.1359572,Sin registro,True
node,5235402226,negocio,4.6686256,-74.1232416,Paladar Grill,False
node,5235402231,negocio,4.6685128,-74.1233868,Pizza Burguer,False
node,5235402236,negocio,4.6683416,-74.1235936,Comidas Rapidas,False
node,5235402237,negocio,4.6683151,-74.1236238,Frutica-La,False
node,5235402243,negocio,4.6682097,-74.1237501,La Rasona,False
